open,high,low,close,volume
27647.95,28099.99,27550.0,27929.23,23974.68019
27927.06,28177.0,27897.48,27962.2,22817.88093
27962.2,28078.01,27877.29,28040.13,16317.42683
28040.13,28244.87,27922.39,28188.92,26271.49255
28188.92,28224.8,27900.0,28037.9,28242.54223
28037.04,28123.75,27730.0,27887.98,28078.11757
27890.45,28107.69,27854.12,28041.06,17882.16855
28041.06,28438.55,28012.65,28343.92,26861.99919
28343.92,28416.0,27960.66,27988.69,29004.08838
27988.69,28163.0,27935.07,28128.77,15034.67925
28128.77,28226.33,28080.56,28126.84,13339.83917
28126.85,28214.99,28035.06,28077.28,12425.35683
28077.35,28104.0,27900.0,27997.84,9709.35259
27997.84,28072.27,27921.25,28031.17,7735.50781
28031.86,28150.0,27986.09,28105.47,7042.58815
28107.81,28117.25,27945.44,28028.91,14331.12351
28028.91,28097.04,27975.0,28086.85,7445.21921
28086.85,28147.0,28048.0,28049.59,5982.62441
28049.59,28280.0,28021.0,28154.14,9241.19338
28154.14,28224.97,28122.12,28196.41,4851.84288
28196.42,28288.0,28181.15,28201.52,5985.27139
28201.53,28218.58,28151.0,28205.16,5518.51426
28205.16,28238.83,28028.24,28103.69,6232.62522
28103.68,28213.23,28053.71,28086.99,5300.97913
28086.99,28130.0,28000.0,28099.99,4905.07163
28099.99,28186.7,28067.63,28154.95,3624.79464
28154.95,28200.0,28115.85,28122.74,2449.82888
28122.73,28246.25,28105.35,28220.08,4430.31516
28220.07,28391.99,28166.66,28285.56,6715.67597
28285.55,28736.0,28279.69,28563.61,12971.76493
28563.61,28730.0,28442.83,28595.07,11559.40318
28595.06,28703.0,28482.84,28647.26,5550.41667
28647.26,28647.27,28315.0,28516.34,11311.09395
28516.34,28868.05,27781.51,28027.99,33039.01806
28028.0,28028.0,26650.27,26667.33,34344.06638
26668.8,27377.0,26601.8,27311.29,12672.99808
27311.28,27437.98,27073.11,27083.55,5989.48553
27083.55,27254.0,26973.76,27209.19,5600.13264
27209.2,27340.0,27186.99,27250.97,4059.95387
27250.97,27428.69,27195.63,27322.28,4717.70531
27322.27,27322.28,27105.0,27150.91,3417.24968
27150.91,27346.16,27144.62,27346.16,2625.40512
27346.16,27415.64,27299.0,27356.78,3160.40704
27356.79,27420.0,27258.0,27275.16,2590.69823
27275.16,27700.0,27274.77,27629.18,5276.55365
27629.19,27690.44,27560.48,27647.67,3728.4807
27647.68,27672.83,27537.0,27631.93,2715.2459
27631.93,27738.27,27560.14,27632.02,3200.75113
27632.03,27640.61,27575.0,27622.82,2353.39456
27622.82,27667.57,27587.01,27612.55,2366.97975
27612.54,27629.99,27439.5,27584.53,3975.97274
27584.52,27645.37,27450.0,27469.99,3745.72523
27470.0,27495.68,27275.92,27369.0,6693.02624
27369.01,28099.99,27300.0,28045.3,8616.12592
28045.31,28750.0,27975.27,28580.87,21135.69966
28580.86,28647.05,28351.81,28464.96,7933.76961
28464.96,28509.98,28150.0,28297.16,6962.94256
28297.16,28395.0,27784.68,27903.8,8115.86159
27903.79,28456.2,27772.22,28369.99,11039.96536
28369.82,28371.92,28096.6,28280.03,4652.98435
28280.03,28280.03,27967.93,28163.79,2840.11442
28163.8,28265.17,28087.93,28214.1,2872.38103
28214.1,28438.0,28186.74,28295.41,3912.1684
28295.42,28374.3,28182.02,28195.3,2887.21044
28195.29,28318.8,28137.93,28253.0,2294.16851
28253.0,28309.99,28134.86,28186.28,2066.26067
28186.28,28237.1,28158.4,28219.98,1572.69903
28219.98,28254.48,28102.15,28130.41,2009.41868
28130.41,28300.22,28130.4,28284.45,2593.4696
28284.45,28335.32,28234.0,28262.83,1783.26087
28262.84,28320.0,28162.43,28274.59,2678.97653
28274.58,28295.72,27934.48,28034.37,5156.44522
28034.38,28190.35,28000.0,28041.11,4506.28931
28041.11,28085.06,27941.0,28039.71,3639.2461
28039.71,28091.03,27963.84,28080.0,1267.41714
28080.0,28080.0,28080.0,28080.0,0.0
28079.99,28253.01,27835.0,27989.06,8983.24018
27989.07,28076.82,27843.41,28018.04,5198.28681
28018.04,28059.63,27831.33,27831.33,3377.68679
27831.33,27909.28,27523.81,27609.99,8886.72594
27609.99,27815.58,27562.51,27740.01,4729.14975
27740.02,27880.84,27687.18,27821.6,3328.40802
27821.59,27860.0,27486.89,27584.82,4095.63602
27584.83,27621.66,27000.0,27335.14,8237.35346
27335.13,27443.19,27275.15,27298.05,4289.6792
27298.06,27517.14,27280.88,27454.47,2661.03717
27454.46,27586.0,27425.19,27556.35,2102.7941
27556.34,27566.12,27420.0,27498.54,1532.14045
27498.54,27658.2,27459.18,27599.66,1783.06728
27599.66,27639.94,27540.53,27581.65,2213.29821
27581.65,27608.2,27492.57,27535.25,1207.18941
27535.26,27544.39,27375.9,27458.73,1839.15445
27458.74,27536.5,27405.5,27495.66,2122.47214
27495.66,27583.97,27470.26,27485.36,2007.66965
27485.37,27512.65,27337.96,27422.56,2002.36773
27422.56,27519.0,27309.8,27481.96,2070.46154
27481.96,27537.79,27397.47,27477.01,1753.892
27477.0,27530.0,27423.59,27457.2,1186.26813
27457.19,27480.17,27372.81,27451.71,1416.55718
27451.72,27619.0,27357.14,27566.96,3063.63019
27566.97,27648.0,27519.39,27527.06,2294.12717
27527.06,27787.33,27485.0,27647.43,3967.31226
27647.44,27730.0,27624.14,27629.22,2143.18105
27629.23,27647.36,27380.0,27481.58,2981.62837
27481.57,27535.63,27431.05,27442.92,1419.74012
27442.92,27442.92,27159.57,27189.68,5149.37954
27189.69,27430.14,27156.09,27354.72,3202.60967
27354.73,27455.0,27349.09,27411.54,1058.74562
27411.54,27529.29,27391.05,27447.32,1518.28385
27447.31,27486.5,27404.99,27462.95,808.11091
27462.96,27630.32,27417.76,27531.28,1997.79617
27531.28,27650.0,27516.91,27593.34,1280.56901
27593.34,27615.25,27563.51,27589.64,820.56901
27589.63,27617.65,27504.83,27529.26,1229.07026
27529.27,27536.7,27462.27,27516.61,790.6614
27516.62,27556.06,27462.15,27544.81,997.19255
27544.81,27570.93,27478.9,27496.68,1059.99052
27496.67,27536.23,27481.26,27504.94,959.32447
27504.94,27766.13,27480.01,27659.2,2832.47541
27659.2,27735.35,27626.21,27686.73,1892.98677
27686.74,27717.76,27635.45,27678.63,1177.4944
27678.62,27915.08,27649.38,27865.95,2280.74336
27865.96,27985.0,27837.37,27919.74,3689.34292
27919.73,28194.4,27883.21,28149.99,4591.80384
28150.0,28150.0,27695.0,27795.22,6745.31133
27795.22,27878.89,27717.26,27803.89,2669.59226
27803.89,27878.43,27635.18,27699.28,1705.21511
27699.27,27857.85,27660.0,27837.82,1657.60628
27837.81,27934.57,27772.78,27808.76,1414.28364
27808.75,27856.66,27785.0,27827.95,828.87805
27827.95,27900.0,27670.71,27777.63,1993.46478
27777.63,27838.11,27750.49,27838.11,750.61949
27838.1,28079.83,27804.4,28040.29,2953.55719
28040.28,28143.0,27949.0,27968.05,3353.15531
27968.05,28023.86,27917.16,27994.28,1929.36281
27994.27,28013.57,27801.06,27826.98,2218.5361
27826.98,27890.16,27781.6,27879.16,1526.6874
27879.16,27930.16,27829.99,27888.68,1180.07667
27888.68,27935.17,27871.91,27906.98,1613.73286
27906.98,27918.02,27675.31,27715.18,2796.12155
27715.19,27800.0,27666.0,27785.85,2165.82342
27785.86,27850.0,27734.9,27808.81,2279.86147
27808.8,27866.63,27768.55,27848.53,1479.56205
27848.53,27972.98,27820.0,27925.63,2236.16453
27925.64,27943.48,27864.89,27915.39,1738.99262
27915.38,27996.28,27839.0,27892.69,2162.12095
27892.69,27923.42,27690.36,27749.99,3192.72488
27749.99,27844.69,27600.0,27692.99,5094.41421
27693.0,27734.67,26938.88,26960.38,13065.76035
26960.38,27040.0,26508.14,26903.62,17713.30251
26903.63,27313.42,26858.79,27145.5,7789.38772
27145.51,27211.26,26922.17,26960.0,4025.89889
26959.99,27176.79,26949.23,27090.81,2679.54916
27090.8,27143.23,26942.25,26968.94,2118.19263
26968.93,27059.48,26877.82,27043.84,2546.25027
27043.85,27198.99,27009.88,27170.63,1894.47912
27170.64,27255.0,27078.92,27099.99,2719.40875
27100.0,27175.66,27066.02,27124.91,1873.05806
27124.9,27160.0,26936.0,26960.92,3533.32954
26960.93,27176.05,26800.0,27074.81,4473.13379
27074.81,27083.4,26970.19,27037.58,1369.72652
27037.58,27046.51,26910.35,26971.71,1673.40842
26971.71,26999.33,26893.99,26964.6,2467.49201
26964.59,26998.7,26872.11,26974.63,2233.39065
26974.63,27142.25,26974.63,27070.52,2721.73924
27070.53,27103.44,26934.0,26962.88,2036.25522
26962.89,27033.99,26925.8,27013.68,1588.81574
27013.68,27044.79,26820.5,26875.03,2514.29381
26875.03,26932.97,26631.78,26740.96,5740.89942
26740.96,27155.38,26725.53,27057.36,5882.75721
27057.36,27210.0,26852.16,26983.02,5183.04562
26983.02,27029.5,26835.31,26881.97,3897.34604
26881.97,27022.86,26846.43,26943.01,4343.77277
26943.01,27072.09,26923.3,26998.63,2513.08906
26998.63,27024.32,26852.05,26882.07,1886.5955
26882.07,26925.32,26745.0,26863.2,3371.58761
26863.2,27390.0,26838.21,27344.13,6486.67624
27344.13,27520.0,27158.15,27425.99,6345.21459
27425.98,27492.8,27242.96,27307.2,2948.36979
27307.21,27328.29,27095.66,27190.54,1774.93303
27190.54,27232.94,27133.61,27218.39,1752.10323
27218.4,27319.1,27210.96,27261.07,1864.46836
27261.06,27340.0,27240.1,27268.73,1699.06156
27268.74,27479.36,27262.01,27325.78,2863.16949
27325.77,27413.97,27297.0,27395.0,1403.72005
27395.0,27409.88,27326.88,27367.45,1158.30899
27367.44,27612.95,27349.68,27568.07,3933.22081
27568.06,27650.0,27520.55,27544.14,3064.55075
27544.14,28158.0,27507.6,28052.3,11195.15123
28052.3,28164.48,27969.69,28086.82,4252.63986
28086.82,28650.0,28040.34,28506.99,11270.83485
28506.99,28562.75,28313.25,28319.89,5574.7619
28319.89,28438.81,28246.01,28382.23,3714.17289
28382.23,28383.92,28272.86,28353.99,2886.79972
28354.0,28479.27,28230.85,28441.77,4087.94289
28441.77,28493.55,28327.29,28425.91,3987.11675
28425.9,28590.0,28266.66,28290.97,5169.33995
28290.97,28490.0,28270.99,28442.79,3173.00678
28442.8,28447.72,28135.82,28152.46,3499.17274
28152.45,28333.0,28139.84,28252.33,3144.50099
28252.34,28349.0,28195.69,28316.13,2273.66049
28316.13,28448.68,28279.29,28419.49,2730.42811
28419.49,28468.13,28356.23,28388.58,2226.26851
28388.58,28500.0,28290.35,28291.0,1916.30451
28291.01,28429.28,28211.0,28389.41,2782.69442
28389.41,28456.84,28319.48,28348.6,1479.33184
28348.6,28457.48,28235.25,28328.47,2063.78277
28328.48,28382.0,28245.06,28350.0,1543.34488
28350.0,29184.68,28343.39,28964.76,12850.8762
28964.76,29002.67,28090.06,28489.18,12075.03577
28489.19,28701.96,28442.79,28587.64,3571.4476
28587.63,28633.7,28491.39,28613.98,2288.37147
28613.97,28674.69,28566.67,28613.88,2552.16765
28613.89,28775.6,28579.43,28725.01,3479.45578
28725.0,28748.76,28568.54,28572.81,3140.6433
28572.81,28600.0,28500.0,28583.59,3106.488
28583.59,28624.74,28518.29,28602.48,1806.36723
28602.48,28710.15,28580.65,28644.79,2578.32641
28644.79,28691.45,28568.23,28646.35,3072.81096
28646.34,28646.35,28410.34,28517.96,3987.63492
28517.95,28542.97,28262.0,28428.47,5658.18721
28428.48,28482.13,28169.5,28300.33,4483.93848
28300.32,28301.01,28046.15,28247.27,4985.39605
28247.26,28277.0,27735.0,27839.41,7119.45874
27839.4,27953.57,27686.0,27903.69,4413.24045
27903.69,28075.53,27880.0,27986.09,4061.71355
27986.1,28179.7,27900.0,28149.8,3422.58634
28149.8,28197.96,28012.1,28068.5,1900.85772
28068.5,28140.0,27786.66,27898.59,2716.85368
27898.59,28055.0,27841.47,28028.53,1986.4474
28028.53,28338.34,27916.34,28249.17,4149.4121
28249.18,28375.0,28116.57,28153.12,3568.29799
28153.13,28206.2,28080.33,28146.79,2034.67447
28146.79,28235.45,28112.0,28168.41,2012.92542
28168.41,28205.42,28091.65,28179.6,1252.02182
28179.61,28219.36,27941.29,28034.52,2638.3173
28034.51,28103.16,28010.56,28079.96,1634.949
28079.95,28090.17,27511.71,27738.48,10004.62587
27738.48,27847.87,27688.0,27797.32,3301.36372
27797.31,27878.84,27770.0,27819.99,2456.37429
27820.0,27992.05,27798.48,27893.8,2535.91766
27893.81,27980.0,27842.1,27927.97,2250.15003
27927.97,28185.63,27870.93,28110.36,5285.3813
28110.37,28551.2,28082.71,28370.78,7427.91987
28370.78,28656.69,28320.79,28521.78,6107.95098
28521.78,28593.34,28360.0,28494.99,5501.16193
28495.0,28541.18,28365.99,28430.76,2441.53596
28430.75,28473.0,28276.65,28334.53,2464.35091
28334.52,28426.98,28262.87,28315.5,1723.51177
28315.49,28524.12,28279.24,28469.31,2766.3802
28469.31,28474.06,28337.46,28391.8,1926.97706
28391.8,28590.0,28363.68,28477.19,1448.13203
28477.19,28632.94,28442.25,28570.31,1888.42202
28570.31,28595.75,28465.36,28465.36,1377.36769
28465.36,28547.2,28408.57,28438.27,1524.81719
28438.26,28625.61,28410.35,28610.63,1458.59279
28610.62,28819.71,28467.31,28583.36,3522.34366
28583.36,28603.78,28503.29,28541.1,1088.35997
28541.1,28625.1,28526.59,28580.0,1117.54084
28580.01,28589.13,28530.59,28571.08,808.34551
28571.08,28572.93,28353.78,28482.72,2327.5363
28482.71,28482.72,28351.35,28424.99,1419.78356
28424.98,28485.11,28389.37,28440.56,1446.06986
28440.56,28464.65,28420.54,28425.49,755.41321
28425.49,28474.15,28389.77,28465.32,852.69033
28465.32,28475.97,28360.65,28372.85,1079.9353
28372.84,28424.05,28320.35,28422.89,1331.51394
28422.88,28473.9,28377.63,28417.8,934.62513
28417.81,28420.88,28292.32,28318.04,1316.04404
28318.04,28405.31,28220.27,28400.07,1605.44704
28400.07,28443.04,28280.0,28326.0,1529.35437
28326.0,28383.32,28317.39,28372.37,683.02376
28372.36,28382.9,28333.19,28376.74,625.47068
28376.74,28384.23,28343.81,28381.98,559.40445
28381.97,28577.0,28379.63,28446.78,1750.39916
28446.79,28517.44,28429.93,28477.72,674.71297
28477.73,28538.08,28477.72,28517.94,899.92118
28517.95,28555.0,28445.0,28452.73,927.10229
28452.74,28499.99,28355.0,28366.3,914.79254
28366.3,28434.68,28355.54,28388.34,741.92426
28388.35,28430.29,28375.0,28406.13,724.1985
28406.13,28530.0,28401.41,28476.59,1290.18762
28476.58,28485.18,28383.37,28386.09,575.69061
28386.1,28473.16,28381.54,28470.01,686.0797
28470.01,28490.4,28414.36,28458.26,650.48938
28458.26,28477.78,28413.3,28416.38,862.0777
28416.37,28422.21,28364.57,28381.37,854.98502
28381.36,28450.9,28368.53,28410.57,732.39958
28410.57,28413.71,28361.0,28367.25,699.25159
28367.25,28390.95,28306.8,28357.93,1195.47409
28357.93,28361.0,28240.17,28265.26,1942.44149
28265.25,28346.05,28135.8,28279.53,3419.1654
28279.52,28350.0,28239.45,28273.1,1030.24647
28273.1,28275.73,28037.59,28124.81,4018.94657
28124.8,28143.54,27927.0,28121.97,3493.42924
28121.97,28229.9,28109.16,28194.39,2326.93426
28194.4,28213.39,28152.8,28156.98,903.05844
28156.97,28172.76,27856.43,27943.85,2825.34269
27943.84,28088.38,27902.71,28058.75,1620.05537
28058.75,28156.34,27981.0,28014.8,1602.19957
28014.8,28115.76,27858.29,28105.81,2783.98883
28105.8,28203.35,28044.23,28171.87,1472.298
28171.87,28182.17,28064.52,28114.62,1119.79625
28114.63,28144.12,27560.0,27709.94,5583.1757
27709.85,27815.42,27658.36,27719.09,2274.50977
27719.09,27777.72,27623.45,27753.85,2172.76197
27753.85,27756.72,27588.0,27704.39,2088.73963
27704.4,27764.86,27660.0,27679.57,1395.94955
27679.58,27793.25,27644.5,27779.48,1508.78137
27779.47,27962.9,27771.09,27958.74,2746.99051
27958.73,28450.0,27958.73,28335.0,7974.91049
28335.0,28398.0,28300.0,28327.33,3033.90175
28327.33,28500.99,28301.13,28303.77,3240.48906
28303.76,28319.58,28215.59,28253.73,2502.72561
28253.73,28257.69,28063.17,28163.01,3391.002
28163.0,28375.0,28116.02,28258.78,3197.56849
28258.79,28303.25,27945.19,27995.04,3869.56959
27995.04,28112.99,27951.57,28051.48,2385.82697
28051.48,28129.99,27918.45,27930.84,2233.69013
27930.83,28084.62,27875.0,27986.48,2519.1824
27986.48,28237.0,27938.46,28152.0,3959.2842
28152.0,28238.53,28037.2,28081.08,2103.20781
28081.08,28093.56,27460.0,27582.78,7451.99752
27582.77,27765.0,27200.24,27714.56,5698.62144
27714.57,27943.62,27668.0,27799.99,3773.48503
27800.0,28000.0,27739.75,27800.0,2953.84681
27800.0,27868.31,27662.79,27760.58,2374.60259
27760.58,27900.24,27693.8,27816.16,2045.79956
27816.16,27950.62,27780.79,27857.35,1816.40619
27857.35,27965.0,27850.0,27855.06,1141.93735
27855.06,27885.28,27775.37,27813.86,1129.08139
27813.86,27939.18,27813.86,27890.01,1222.39124
27890.01,28145.0,27860.17,28078.14,2868.08177
28078.13,28143.03,27962.47,28021.3,2181.84318
28021.31,28137.98,27931.2,28103.48,1579.58553
28103.49,28207.27,28028.79,28198.76,2166.39663
28198.77,28350.0,28172.48,28219.63,3351.35395
28219.64,28444.44,28164.33,28289.52,4230.2741
28289.51,28381.19,28205.67,28267.68,2380.16147
28267.69,28399.0,28061.0,28111.04,3200.60381
28111.03,28257.0,28079.69,28123.0,3017.42315
28123.0,28144.58,27947.59,28030.04,3229.65698
28030.05,28131.35,27971.07,28098.99,2013.0268
28098.98,28235.04,28079.99,28226.99,1793.32925
28226.98,28260.0,28083.33,28114.42,1706.91021
28114.42,28199.0,28070.7,28189.25,1456.0314
28189.25,28305.0,28174.44,28250.04,1710.36003
28250.04,28254.11,28160.51,28223.62,1031.7684
28223.62,28258.93,28182.22,28187.26,853.60121
28187.25,28211.86,28078.63,28165.47,1221.93072
28165.47,28733.0,28099.68,28661.81,6158.2642
28661.81,28740.0,28543.34,28571.41,3489.9893
28571.42,28775.0,28522.99,28565.57,3140.84957
28565.58,28575.79,28428.69,28544.72,2055.90962
28544.73,28577.38,28483.09,28506.62,1235.81287
28506.61,28624.35,28480.67,28582.84,1552.90469
28582.84,28603.59,28491.29,28534.42,1382.40119
28534.43,28540.0,28455.0,28525.21,1388.81047
28525.2,28600.0,28450.5,28543.8,2056.3712
28543.8,28595.94,28502.16,28508.76,1302.34522
28508.75,28529.72,28476.24,28510.0,1034.90976
28510.0,28567.85,28480.72,28554.38,1226.02322
28554.37,28750.0,28312.5,28568.95,5245.8456
28568.57,28600.5,28300.0,28404.58,3483.73755
28404.57,28476.81,28087.0,28105.2,5348.52251
28105.19,28127.0,27860.0,28031.09,5555.27634
28031.09,28053.88,27805.1,27947.99,4212.71101
27947.99,28120.0,27919.23,28023.74,2324.69851
28023.75,28060.0,27935.71,28030.2,1439.18723
28030.19,28308.04,27967.8,28240.64,3035.1495
28240.64,28300.0,28132.82,28150.61,1399.0461
28150.61,28217.37,28134.39,28181.06,829.93633
28181.06,28236.15,28132.16,28175.28,1061.56316
28175.28,28212.5,28137.67,28170.01,777.38217
28170.01,28182.05,27918.35,27999.15,2192.36011
27999.14,28090.0,27878.6,28064.46,1952.14589
28064.45,28095.71,27978.21,28039.73,1197.09788
28039.74,28153.69,28022.48,28128.42,1099.64959
28128.42,28130.0,28067.28,28068.91,824.12943
28068.91,28081.06,27969.61,28036.75,1239.65431
28036.75,28073.92,28006.46,28063.91,1050.48553
28063.91,28088.88,27907.77,27910.97,1784.32895
27910.97,27988.58,27850.0,27953.62,2357.22246
27953.61,28028.6,27900.0,27904.04,1235.09624
27904.04,27907.59,27711.0,27850.0,3496.92514
27849.99,27954.42,27846.12,27945.52,1408.47664
27945.51,28085.0,27856.54,27903.73,2560.85993
27903.73,27979.01,27750.0,27891.16,2887.76836
27891.16,27978.54,27888.26,27952.78,2218.27463
27952.78,28181.05,27943.76,28090.39,3265.68045
28090.39,28165.88,28046.88,28065.14,1767.70198
28065.15,28084.18,28014.99,28041.4,1229.4884
28041.41,28094.41,27954.06,27963.35,1205.25894
27963.34,28056.67,27950.9,28017.77,1091.38706
28017.77,28121.87,27966.0,27975.85,1404.21402
27975.85,28052.8,27957.04,27989.16,875.15697
27989.15,28008.43,27900.0,28007.86,1034.71576
28007.87,28055.62,28007.86,28033.82,740.87096
28033.83,28100.0,27998.04,28097.99,896.12527
28097.99,28098.2,28036.63,28056.51,661.1492
28056.51,28072.94,27926.52,28017.22,1048.03352
28017.22,28049.84,27979.75,28038.66,539.33097
28038.67,28062.73,27999.9,28021.77,609.92995
28021.77,28021.77,27863.23,27980.0,1374.71176
27980.0,27984.75,27900.0,27960.09,1049.9832
27960.09,27960.1,27766.94,27839.78,1932.80263
27839.79,27937.82,27785.0,27816.76,1752.58709
27816.76,27894.99,27790.1,27869.48,1184.11747
27869.48,27961.67,27861.38,27933.36,1335.68514
27933.36,27935.98,27800.0,27840.9,1291.1329
27840.89,27981.0,27800.0,27892.63,2539.99967
27892.63,27929.37,27833.97,27896.93,1110.08632
27896.92,27984.75,27893.26,27914.64,1110.45972
27914.64,27954.51,27907.69,27944.1,1001.22404
27944.09,27953.47,27856.0,27879.3,889.71983
27879.3,27941.11,27879.3,27911.51,572.35649
27911.5,27930.0,27874.13,27891.77,556.90925
27891.76,27905.15,27869.26,27897.52,531.37925
27897.51,27922.99,27839.02,27864.2,695.57851
27864.21,27909.27,27858.3,27891.13,445.55868
27891.13,27980.74,27864.99,27955.99,953.10882
27955.99,27973.04,27894.32,27906.33,680.12419
27906.34,27919.61,27859.02,27880.27,899.14307
27880.26,27935.15,27880.02,27903.24,623.5553
27903.24,27965.76,27902.95,27956.76,607.40345
27956.77,28059.39,27939.46,28023.39,1484.63403
28023.39,28040.72,27974.14,27984.98,628.87894
27984.97,28154.99,27979.03,28140.92,1337.70492
28140.91,28152.57,28086.28,28113.12,1236.00625
28113.13,28122.38,28063.89,28086.22,831.51057
28086.22,28114.94,28018.61,28025.53,861.28992
28025.53,28062.28,28013.15,28032.49,632.37262
28032.49,28034.68,27994.7,28011.62,689.13475
28011.61,28032.64,27990.57,28016.09,481.36415
28016.09,28032.08,27950.0,27987.57,808.50955
27987.58,28046.26,27970.08,28020.66,733.91811
28020.66,28057.0,28010.4,28027.67,857.74147
28027.66,28028.7,27985.38,28014.7,602.58152
28014.71,28020.0,27995.93,28002.53,528.57451
28002.52,28017.04,27897.26,27935.11,949.56192
27935.11,27955.0,27872.11,27904.38,1245.56139
27904.37,27952.17,27875.96,27924.13,896.01823
27924.13,27955.0,27911.41,27911.69,652.30113
27911.7,27935.09,27900.44,27929.8,501.60399
27929.8,27951.0,27885.86,27937.77,664.83265
27937.77,27987.41,27927.71,27938.38,725.76491
27938.38,28075.0,27924.9,28036.76,1092.06788
28036.76,28082.1,28030.0,28077.78,895.69992
28077.78,28083.45,28031.08,28036.3,1108.90867
28036.31,28054.01,28018.63,28027.71,585.88204
28027.71,28041.06,28010.0,28037.39,549.6984
28037.38,28067.46,27991.43,27999.25,557.42993
27999.25,27999.25,27851.0,27880.13,2172.18821
27880.12,27915.34,27840.51,27903.02,1728.95227
27903.01,27922.31,27800.0,27881.64,1306.68226
27881.65,27938.86,27881.64,27898.58,902.78575
27898.59,27914.29,27861.55,27893.22,608.52881
27893.23,27949.99,27866.87,27930.2,652.0314
27930.2,27973.39,27919.4,27930.07,932.20744
27930.07,27930.08,27873.46,27905.62,690.24317
27905.62,27925.01,27800.0,27866.49,1289.98609
27866.48,27918.26,27835.26,27891.91,905.83342
27891.91,27942.55,27890.75,27896.98,687.56525
27896.97,27930.1,27876.68,27906.68,580.57027
27906.67,28050.0,27906.67,28026.72,1153.12228
28027.18,28250.0,27998.88,28195.96,1925.46381
